gen_loss,disc_BCH_loss,cycle_loss,identity_loss,disc_BCH_Placenta_loss,disc_HBCD_Site5_Arkansas_UNC_loss,disc_HBCD_Site6_Cincinnati_loss,disc_VGH_Unknown_loss,disc_dHCP_loss
2.7712113399436507,0.16742103627842406,0.030713248776343925,0.019548786267838417,1.1945634036832913,0.4926638055527419,0.5738155172559721,0.5674911900521158,0.4432083647698164
1.9672783600247425,0.1267390155327925,0.006120383618275774,0.0036527378679194673,0.30124932493088563,0.2948073962703347,0.2776818164636063,0.3089077554373856,0.27045846813254887
1.8806186452292013,0.11210658004988831,0.0032100357069714887,0.001959449220178784,0.2651176948369627,0.23890680524831018,0.30593337144662613,0.4178541494334269,0.25147726706810447
1.826013124651379,0.10854472858147417,0.0021253796731592,0.0013611764497470093,0.23462466590983025,0.19173800335457064,0.21499790519169748,0.1776906282091752,0.19963529514290437
1.7687904780037738,0.10717217197893682,0.0017045540415264603,0.0010973159377749982,0.23696698751300574,0.1714681016829084,0.18254449840907644,0.17127544090323066,0.17946033091284336
