gen_loss,disc_BCH_loss,cycle_loss,identity_loss,disc_BCH_Placenta_loss,disc_HBCD_Site5_Arkansas_UNC_loss,disc_HBCD_Site6_Cincinnati_loss,disc_VGH_Unknown_loss,disc_dHCP_loss
4.0144859876033765,0.6504173985425977,0.44495409981928014,0.5063207635988936,0.65043014,0.6504503,0.65038884,0.6503738,0.65042055
4.0153358670248505,0.650445982914616,0.4451849682607514,0.5062808477936159,0.6504549,0.65043575,0.65042585,0.65040314,0.65036845
4.013800052513822,0.650405702729156,0.44522911796823217,0.5063281935194264,0.65041125,0.6504013,0.65038663,0.65038,0.65038514
4.011505446341878,0.6504379893846557,0.44594999541694985,0.5056773673077136,0.650432,0.6504103,0.6504098,0.6504016,0.6504005
4.012771116938568,0.650393071209175,0.4453668217728103,0.5062866610893305,0.65044665,0.6504168,0.65040463,0.6504123,0.6503492
4.006944577935813,0.6504336793641536,0.44496008874713505,0.5064892048709059,0.65044826,0.65040874,0.6504102,0.650372,0.65042
4.008448022575194,0.6504057896310005,0.44500112212510495,0.5063530820147427,0.6504298,0.65041393,0.6503948,0.6504122,0.6503916
4.003438711051204,0.650410158565079,0.4444045800517723,0.5066267676399525,0.6504159,0.6504134,0.6503924,0.650444,0.6503454
4.002561769854043,0.6504083539552734,0.44453308444092243,0.5064665348345531,0.6504203,0.650418,0.6503818,0.65044457,0.65037143
3.998996305120164,0.650395067014556,0.4444816380595239,0.5063475724579631,0.65043163,0.65040374,0.6503946,0.6503054,0.6503625
4.00756173375724,0.650416127783089,0.44573598704188344,0.5061770729540627,0.6504228,0.6504105,0.6503986,0.6504055,0.65038264
4.004383102707241,0.6503950975367412,0.4459027345629706,0.5062165833901667,0.65042055,0.6504006,0.6503975,0.6503588,0.6503635
4.003548263466877,0.6503824869215775,0.445551235217979,0.5061694461222432,0.6504153,0.650392,0.650385,0.650381,0.6503289
3.9988609479821244,0.6504241265536507,0.4446589570402523,0.506772783499409,0.6504266,0.6503955,0.6503602,0.6504176,0.65040475
3.999860342113292,0.6504030041072679,0.44561664310918336,0.5061687794428517,0.6504228,0.650421,0.65038794,0.65047807,0.6503495
3.9975497939160483,0.6503807641457819,0.44513450767394996,0.5064100063797357,0.65039146,0.65038794,0.6503787,0.6502992,0.6503573
3.996634661517858,0.6503956922010522,0.4451294798062043,0.5062195113459647,0.65045816,0.65040016,0.6504014,0.65034056,0.6503775
3.9987237151694184,0.6503795702100376,0.44557809403553095,0.5059046328067779,0.65041906,0.65038925,0.6504008,0.650484,0.65037423
3.997253865781038,0.6504123895640535,0.44506169082461927,0.5063078120998714,0.65040296,0.6504074,0.65038127,0.6503104,0.650328
3.9957420080756223,0.650371974217143,0.44471133855229983,0.5066216053882082,0.65043896,0.6503916,0.6503384,0.6503767,0.6503755
3.997914943718104,0.6503815581257217,0.4456696854697333,0.5059656613978787,0.6503844,0.65038663,0.6504142,0.6503986,0.6503688
3.991768351499585,0.6503981228036005,0.4441713069804049,0.5068171876496164,0.650422,0.65037745,0.6503593,0.6503712,0.6503458
3.9951273258181588,0.650372596696955,0.44492635460579455,0.5066048038610513,0.65039504,0.6504361,0.6503961,0.6503526,0.6503552
3.991039175457425,0.6503864797417093,0.44376764140555247,0.5071932054804144,0.6503963,0.6503643,0.6503658,0.6503844,0.6503663
3.9920929846556295,0.6503610753206815,0.4448010030863941,0.5066033395880087,0.65042263,0.650384,0.65037656,0.65036875,0.65033126
3.990341062591847,0.6504042879394862,0.444532248939293,0.5066640728049808,0.650433,0.65042055,0.6503867,0.6504745,0.6503767
3.991488351683686,0.6503838896175514,0.44546897401268354,0.5063687212657237,0.6503685,0.650367,0.6503849,0.6502617,0.6503552
3.993444937323603,0.6503720742492859,0.4455027081396269,0.5063610055452383,0.65040725,0.65038633,0.6503647,0.6503928,0.6503305
3.985927845775217,0.6503834142777078,0.44504163576209027,0.5063705656551508,0.6503952,0.6503691,0.6503688,0.6503596,0.6503598
3.9888756420301354,0.6503640103455327,0.44508301104612386,0.5062539359077739,0.6504281,0.6503816,0.6503821,0.65042055,0.650358
3.9873735369115635,0.650389709967922,0.4455152546150098,0.5059362847735915,0.6503874,0.6504086,0.6503458,0.65037155,0.6503392
3.9843437128020947,0.6503839157053812,0.44496721710271886,0.5064442039831826,0.65037346,0.6503791,0.6503834,0.6503184,0.65035444
3.9824097386880775,0.6503565111022066,0.4445466642794402,0.5063826170808452,0.6504176,0.65035534,0.6503489,0.65038234,0.6503554
3.987951318077419,0.650375309255388,0.4452753492599525,0.5064207668753637,0.65042526,0.65039533,0.6504013,0.6503862,0.65033
3.9883912298414446,0.6503491666006003,0.44569502376415876,0.5062532724245735,0.6503532,0.6503607,0.6503507,0.6503906,0.65034324
3.9825592735539312,0.6503763606582864,0.4452381869301129,0.5062814651624017,0.65039283,0.650375,0.6503442,0.65035945,0.6503401
3.9846116103987765,0.6503606398900349,0.4454863072881376,0.5060893927507354,0.6503868,0.6503866,0.6503905,0.6503683,0.6503542
3.9823034401677075,0.6503549682345366,0.4455999587037137,0.5060163716907087,0.65038973,0.65038335,0.6503645,0.6503292,0.65034306
3.985524109481038,0.6503716010978255,0.4455601374884158,0.50623661774944,0.650403,0.65037477,0.65034837,0.65035367,0.6503386
3.9850862734559653,0.6503642682867925,0.44521205097004984,0.5061916969248639,0.6503747,0.650344,0.6503781,0.65035987,0.65034556
3.9850914131616046,0.6503707237289724,0.4456131286523192,0.5061126551622355,0.6504089,0.6504045,0.65035695,0.65036875,0.65032685
3.981832427333519,0.6503754964197315,0.44505390267153294,0.5065884812010659,0.6503803,0.650365,0.6503533,0.6503616,0.6503566
3.98374085460884,0.6503459423636468,0.44546396244263314,0.5061989939875073,0.65037966,0.650365,0.6503793,0.6503592,0.6503311
3.9755538280459413,0.6503656073468896,0.44415788090459385,0.5069453057315615,0.6503898,0.6503806,0.6503445,0.6503734,0.65033776
3.979384583897061,0.6503732830429999,0.44505441335664275,0.5063178275230427,0.6503915,0.65036225,0.6503574,0.6503523,0.6503243
3.9790165258490524,0.6503512491350588,0.44515118955989963,0.506229869754994,0.65036696,0.65038,0.6503576,0.6503545,0.65032685
3.9796643318185487,0.6503582905456063,0.44526391670035853,0.506195700298185,0.6504176,0.6503567,0.65037763,0.6503362,0.650351
3.9807653852131057,0.6503467183182204,0.4456055570339811,0.5058866316281655,0.6503642,0.6503688,0.6503363,0.6503574,0.6503212
3.9769337550453523,0.6503713356699921,0.44499635502768026,0.5061348142759236,0.6503807,0.6503736,0.6503582,0.6503415,0.65034497
3.9825485472517888,0.6503364579689099,0.4461637160340369,0.505401652187541,0.6503501,0.65037173,0.65035725,0.6503464,0.6503275
3.9792784057377615,0.6503508266043548,0.44557886430318805,0.5060871664308695,0.6503775,0.65035045,0.650357,0.6503549,0.6503293
3.979066411193443,0.6503571360583467,0.44535909845057314,0.5059543421303017,0.65040016,0.6503737,0.650353,0.65034914,0.65033853
3.976218947465869,0.6503438502694097,0.4444632962993954,0.5068510677215557,0.65037525,0.6503541,0.6503433,0.65034723,0.6503402
3.9784788889585485,0.6503358950361539,0.4452074994931475,0.506341049823784,0.6503698,0.65037453,0.65034807,0.650333,0.6503119
3.9764202825113197,0.6503625912366858,0.4448599779231536,0.5065374383171976,0.6503754,0.65034395,0.6503877,0.6503828,0.6503219
3.9775229549638316,0.6503474449189965,0.4449870050673323,0.506375868352139,0.6503636,0.6503663,0.6503202,0.6503314,0.6503455
3.9778042066500388,0.6503754925612666,0.44513199130694076,0.5062772430659493,0.6503869,0.6503816,0.6503476,0.65032494,0.65031207
3.980511988533868,0.6503457567542072,0.4448017307093754,0.5069734886216657,0.65039474,0.6503361,0.6503505,0.65034956,0.6503424
3.9763743845161037,0.6503338461336882,0.44492453911166263,0.5063318728392827,0.65040255,0.650359,0.6503411,0.6503582,0.6503178
3.974731799830561,0.6503376148173199,0.4447391223360376,0.5063301435271322,0.650363,0.65036196,0.6503351,0.6503544,0.6503103
3.976806707082739,0.6503584850237565,0.44517550809659817,0.5066821015543408,0.65035284,0.65036863,0.6503457,0.6503415,0.6503174
3.9790281408650863,0.6503430166682184,0.4453012403658622,0.5061138041929346,0.6503635,0.6503691,0.6503493,0.6503356,0.6503168
3.978088620664993,0.6503431498140528,0.44527123076616276,0.5064313768908598,0.650371,0.6503234,0.65033686,0.6503465,0.650353
3.9785383088577198,0.6503419689510179,0.44553679977926086,0.5060275586762866,0.6503598,0.650359,0.6503308,0.6503184,0.65031266
3.979413548068723,0.6503435653188954,0.44527596166168437,0.5059319397101656,0.6503635,0.6503607,0.6503511,0.65035206,0.6503256
3.977332830659433,0.6503295547144425,0.4449571828623325,0.5065129791768852,0.6503539,0.6503566,0.6503275,0.65037316,0.65031934
3.9796969782327114,0.6503386581577542,0.44570343737728924,0.5059613721814133,0.65036106,0.6503303,0.650339,0.65031195,0.6503084
3.981798607600484,0.650346985646492,0.4459076487499735,0.5060299903298345,0.6503762,0.65031934,0.6503433,0.65040153,0.6503343
4.0203418733993015,0.6515103955199754,0.4452377771553786,0.506069421120312,0.6503432,0.65035844,0.65032244,0.65027595,0.65030426
4.0288166617425745,0.6504392243813777,0.4453421634464448,0.5062617147602321,0.6503931,0.65037745,0.65036005,0.6503226,0.6503293
4.029922423155411,0.6504639145256816,0.44482223326745246,0.5064306010802587,0.6505454,0.6503442,0.6503328,0.650336,0.650308
4.040252432270326,0.6504181707538844,0.44556502544361604,0.5062821082446887,0.650316,0.6503336,0.65036386,0.6503402,0.65031517
4.03674806005137,0.6504397232175448,0.44489975076366733,0.5064364576685257,0.650328,0.650372,0.65028906,0.6503175,0.6502998
4.041442878119612,0.6504095337817059,0.4451591838529145,0.5064760042129507,0.65037197,0.65036076,0.65034664,0.65041596,0.65031826
4.037156549513629,0.6503912603797544,0.4449869412154967,0.5066721436770065,0.6503676,0.6503264,0.65032387,0.6502733,0.6503293
4.035739635039067,0.650380978376969,0.4449966480190628,0.5064064335419936,0.6503628,0.6503373,0.6503411,0.650342,0.6503085
4.03537775065012,0.6503984977657667,0.44476898384554947,0.5064350416694863,0.65033376,0.65035427,0.65033185,0.6503168,0.65031093
4.035271992314841,0.6504031350071304,0.4446839786238141,0.50677269494188,0.65038806,0.6503514,0.650315,0.6503371,0.6503088
4.035869573855745,0.650390142634295,0.44551027366792517,0.5060283229114929,0.6503504,0.6503199,0.65035135,0.6503274,0.65031934
