ssim,psnr,mae,mse,nmse,hist_kl_div,hist_corr,contrast_original,contrast_harmonized,contrast_change,contrast_ratio,snr_original,snr_harmonized,snr_change,cnr_original,cnr_harmonized,cnr_preservation,sharpness_original,sharpness_harmonized,sharpness_change,site,epoch,ga
,13.740580168393638,0.14555331984749326,0.04226121542821853,1.4258906858182863,12.614324515877225,0.08850572691073874,0.17215823528231433,0.0142347505,0.1579234847507005,0.08268410559291493,2.44487380118694,37.61093745528603,35.16606365409909,1.8867657071596997,1.1706781451324786,0.6204682088960121,1.2545570132304102,0.078815535,1.1757414785195262,VGH_Site4_GE,200,25.0
,5.836680023021365,0.4973760871091689,0.2608146593465288,13.194669420522192,21.919430090404983,-0.005175136160788572,0.14059394980979392,0.014391927,0.12620202276122996,0.10236518743788452,0.28042850917192413,36.869291017325075,36.58886250815315,5.592341079798355,1.1086642505199316,0.19824689387104374,0.2337225015148194,0.059224617,0.17449788477864578,VGH_Site4_GE,200,25.0
,5.860628702081529,0.49457864462694145,0.25938038455083356,12.493150285582324,21.70456967828661,-0.0045727661924713,0.1440895477138538,0.014401239,0.12968830837086626,0.09994644699782364,0.29092120345709716,36.84800800115259,36.5570867976955,5.6253086739268365,1.1144315949311967,0.1981103007050006,0.2535095523205066,0.059963826,0.19354572623040917,VGH_Site4_GE,200,25.0
,5.85925316413951,0.49472177269356304,0.25946255093418413,13.168387535909744,21.761255201138997,-0.0051187032616282725,0.14036891147242506,0.014395472,0.1259734398101421,0.10255455061760861,0.2904264220346333,36.862324315670584,36.57189789363595,5.526332852667065,1.1140354878917647,0.20158675121029893,0.25145724980390544,0.05985295,0.19160429952896113,VGH_Site4_GE,200,25.0
,5.860063405912259,0.49440271219639426,0.2594141488022976,12.87213191627762,21.68098489920729,-0.004718668069587054,0.14196179467052575,0.014396988,0.12756480681509133,0.10141451701637556,0.29067302304029624,36.85851260955903,36.56783958651873,5.400403247828032,1.1145357773768505,0.20638010240463073,0.2366184993388674,0.05958868,0.17702982115769597,VGH_Site4_GE,200,25.0
,6.906045248225547,0.4028200914249047,0.20388978841175417,3.200682401619214,18.60740837800656,0.002044466617612729,0.252392480871358,0.014537666,0.23785481487838278,0.05759943943968183,0.6191631123384734,36.60318026460115,35.98401715226267,5.836220677276863,1.4090030040258756,0.24142387334624693,0.5945729230085461,0.06815978,0.5264131416121571,VGH_Site4_GE,200,25.0
,7.323732778303174,0.3739671949316918,0.185193919007977,2.601202569197946,17.700200067053718,0.006532622810474913,0.2668248312541932,0.014567534,0.2522572968149275,0.05459587034997176,0.7240973766745558,36.56099091524542,35.83689353857086,5.269660878571189,1.421606196226821,0.2697718555875184,0.7675234749625628,0.072271146,0.6952523290823405,VGH_Site4_GE,200,25.0
,7.434253398329403,0.3652488140785488,0.18054050801477659,2.4796270368472104,17.384674349018542,0.009381021156846083,0.26983241400838054,0.014590643,0.2552417706620709,0.05407298029482366,0.7510488352094464,36.512113167373954,35.76106433216451,5.511698687974002,1.4196671645657903,0.2575734346813322,0.8425941733488342,0.07489245,0.7677017269500992,VGH_Site4_GE,200,25.0
,7.420275095747075,0.3665492024506058,0.18112253602904124,2.4829928685124583,17.467029490352697,0.008038272688964796,0.2700837651474222,0.014561913,0.25552185217121687,0.05391628196938854,0.7477505619287487,36.583131601527874,35.83538103959913,5.4341770051903255,1.4024676020296423,0.25808279673431334,0.827897534395751,0.07465906,0.7532384774342146,VGH_Site4_GE,200,25.0
,5.762909167283007,0.5043170508412832,0.2652827941953596,14.443065083709651,22.100882114176486,-0.005382205478345331,0.1355266611936216,0.014401082,0.12112557924414918,0.10626013184444094,0.24669030852068366,36.840526123308116,36.59383581478743,5.51202387645042,1.0922270290767042,0.19815353699057825,0.2099899485438372,0.05920286,0.1507870875030066,VGH_Site4_GE,200,25.0
,5.787475032522101,0.5014549324873661,0.26378645820172103,13.607338543961713,21.926893932330184,-0.004970787068721662,0.13923215381059215,0.014409902,0.12482225223633811,0.10349549399991295,0.2584115362398018,36.820327236074675,36.56191569983487,5.791488898749931,1.1004961829859514,0.1900195615195418,0.21694173490057495,0.05976741,0.15717432474146392,VGH_Site4_GE,200,25.0
,5.805710190820478,0.5000283202198914,0.26268119354095554,11.766780950869771,21.88894206882698,-0.004641313668367871,0.14941202740017126,0.014432251,0.1349797759467716,0.09659363264517747,0.2682060106182647,36.7669703490477,36.49876433842944,5.368602635506043,1.1124827852894612,0.2072201760397931,0.24466407468623402,0.060706116,0.18395795842713597,VGH_Site4_GE,200,25.0
,5.816698917377247,0.4989939725018164,0.26201738518389844,13.72215804817596,21.851058370117237,-0.00510068177738999,0.13818271832460574,0.014404767,0.12377795113170556,0.10424433912653591,0.27151766991178833,36.83482922701258,36.56331155710079,5.0384027546017345,1.1052534050418363,0.21936583014105307,0.23117481325471087,0.06012028,0.17105453242265864,VGH_Site4_GE,200,25.0
,5.739116064212602,0.5064353041289923,0.2667401515473149,15.319874630092382,22.134250481521796,-0.004809866737202435,0.1319521486399605,0.014395058,0.11755709048490068,0.10909300994717039,0.23493162615311258,36.85394257329727,36.619010947144154,5.875822808856231,1.0869072926299461,0.1849795894358707,0.18645730553359877,0.058642495,0.1278148101100434,VGH_Site4_GE,200,25.0
,5.74486352375582,0.5064426997234998,0.2663873807197366,12.921051503967037,22.182117215831454,-0.005112499809107332,0.14358457587510182,0.01441901,0.12916556596606804,0.10042171185127256,0.24058271221982683,36.79604307381683,36.55546036159701,5.723747253016369,1.0971470168685495,0.1916833442241057,0.20848775009693532,0.059324756,0.14916299383224874,VGH_Site4_GE,200,25.0
